user_id,signup_date,acquisition_channel,country,sessions_count,actions_count,is_activated,days_to_activate,activation_date,is_converted,days_to_convert,subscription_date,plan_type,revenue,is_churned,churn_date
9421,2025-01-29 09:44:04,Organic,UK,1,4.5,1,3.0,2025-02-01 09:44:04,0,,,,0,1,1740563044000000000
9422,2025-02-18 19:00:45,Ads,USA,4,18.0,1,3.0,2025-02-21 19:00:45,0,,,,0,0,
9423,2025-03-18 23:32:34,Organic,Germany,2,6.0,1,1.0,2025-03-19 23:32:34,0,,,,0,1,1746315154000000000
9424,2025-01-15 12:25:29,Ads,India,10,30.0,1,3.0,2025-01-18 12:25:29,0,,,,0,1,1738931129000000000
9425,2025-03-18 09:18:50,Ads,Canada,0,0.0,1,3.0,2025-03-21 09:18:50,0,,,,0,0,
9426,2025-02-03 05:23:01,Organic,UK,4,24.0,1,3.0,2025-02-06 05:23:01,1,8.0,2025-02-11 05:23:01,Basic,50,1,1742534581000000000
9427,2025-03-23 04:40:32,Referral,Canada,2,9.0,1,2.0,2025-03-25 04:40:32,0,,,,0,0,
9428,2025-02-10 10:44:39,Ads,Germany,8,24.0,0,,,0,,,,0,0,
9429,2025-02-28 00:47:29,Ads,India,6,18.0,0,,,0,,,,0,1,1742086049000000000
9430,2025-03-18 09:28:20,Organic,India,4,12.0,1,3.0,2025-03-21 09:28:20,0,,,,0,0,
9431,2025-01-01 21:54:00,Organic,UK,6,36.0,1,3.0,2025-01-04 21:54:00,0,,,,0,1,1738792440000000000
9432,2025-03-04 14:24:07,Referral,India,5,30.0,1,1.0,2025-03-05 14:24:07,1,5.0,2025-03-09 14:24:07,Pro,120,0,
9433,2025-01-02 20:48:17,Organic,Canada,2,6.0,1,2.0,2025-01-04 20:48:17,0,,,,0,1,1740257297000000000
9434,2025-02-04 08:54:16,Organic,India,10,45.0,1,1.0,2025-02-05 08:54:16,0,,,,0,1,1740905656000000000
9435,2025-01-23 08:29:35,Organic,Canada,7,42.0,1,3.0,2025-01-26 08:29:35,0,,,,0,1,1741163375000000000
9436,2025-02-19 02:44:20,Organic,India,7,28.0,0,,,0,,,,0,0,
9437,2025-01-27 16:23:53,Organic,India,4,24.0,1,3.0,2025-01-30 16:23:53,1,8.0,2025-02-04 16:23:53,Basic,50,0,
9438,2025-03-15 19:55:09,Organic,Germany,8,24.0,1,1.0,2025-03-16 19:55:09,1,12.0,2025-03-27 19:55:09,Pro,120,1,1743710109000000000
9439,2025-03-10 14:07:49,Referral,India,6,18.0,1,1.0,2025-03-11 14:07:49,1,9.0,2025-03-19 14:07:49,Basic,50,0,
9440,2025-03-26 08:57:48,Ads,India,8,36.0,1,3.0,2025-03-29 08:57:48,0,,,,0,1,1746953868000000000
9441,2025-02-18 20:17:22,Organic,India,4,12.0,1,2.0,2025-02-20 20:17:22,1,14.0,2025-03-04 20:17:22,Pro,120,1,1742933842000000000
9442,2025-03-15 12:03:40,Ads,Canada,4,18.0,1,2.0,2025-03-17 12:03:40,0,,,,0,1,1746446620000000000
9443,2025-03-20 00:00:02,Organic,UK,3,9.0,0,,,0,,,,0,1,1747353602000000000
9444,2025-01-25 03:43:21,Ads,Canada,4,18.0,1,2.0,2025-01-27 03:43:21,0,,,,0,0,
9445,2025-03-23 04:36:55,Organic,USA,5,10.0,0,,,0,,,,0,0,
9446,2025-02-01 00:55:22,Organic,India,2,9.0,1,1.0,2025-02-02 00:55:22,1,6.0,2025-02-07 00:55:22,Basic,50,0,
9447,2025-02-09 23:54:33,Referral,India,2,9.0,1,1.0,2025-02-10 23:54:33,0,,,,0,1,1742082873000000000
9448,2025-02-23 04:56:25,Organic,India,6,36.0,1,1.0,2025-02-24 04:56:25,0,,,,0,0,
9449,2025-03-30 00:38:22,Referral,USA,6,27.0,1,3.0,2025-04-02 00:38:22,1,11.0,2025-04-10 00:38:22,Basic,50,1,1746837502000000000
9450,2025-01-21 00:58:50,Organic,UK,7,21.0,1,1.0,2025-01-22 00:58:50,0,,,,0,1,1740272330000000000
9451,2025-03-04 00:31:39,Organic,India,9,40.5,1,3.0,2025-03-07 00:31:39,0,,,,0,0,
9452,2025-02-09 11:57:15,Ads,India,3,9.0,0,,,0,,,,0,1,1740743835000000000
9453,2025-03-20 09:28:49,Ads,India,4,12.0,1,3.0,2025-03-23 09:28:49,0,,,,0,1,1747042129000000000
9454,2025-01-02 15:25:00,Organic,India,4,18.0,1,2.0,2025-01-04 15:25:00,0,,,,0,0,
9455,2025-03-06 06:23:32,Organic,India,5,30.0,1,3.0,2025-03-09 06:23:32,0,,,,0,1,1744698212000000000
9456,2025-03-24 01:11:49,Organic,India,4,18.0,1,3.0,2025-03-27 01:11:49,0,,,,0,0,
9457,2025-03-19 11:58:03,Referral,India,7,14.0,0,,,0,,,,0,0,
9458,2025-03-21 01:01:53,Organic,Canada,3,9.0,1,3.0,2025-03-24 01:01:53,0,,,,0,1,1744333313000000000
9459,2025-02-09 01:08:14,Organic,India,4,12.0,0,,,0,,,,0,0,
9460,2025-03-15 06:08:36,Referral,Canada,6,18.0,1,2.0,2025-03-17 06:08:36,0,,,,0,1,1745302116000000000
9461,2025-03-17 03:54:46,Organic,USA,5,30.0,1,2.0,2025-03-19 03:54:46,1,8.0,2025-03-25 03:54:46,Pro,120,0,
9462,2025-02-16 00:51:37,Organic,USA,4,24.0,1,1.0,2025-02-17 00:51:37,1,9.0,2025-02-25 00:51:37,Pro,120,0,
9463,2025-03-08 17:41:45,Organic,India,3,18.0,1,2.0,2025-03-10 17:41:45,0,,,,0,1,1746553305000000000
9464,2025-03-13 21:44:55,Ads,USA,6,18.0,1,3.0,2025-03-16 21:44:55,1,12.0,2025-03-25 21:44:55,Basic,50,0,
9465,2025-01-08 17:47:55,Organic,India,3,13.5,1,1.0,2025-01-09 17:47:55,0,,,,0,0,
9466,2025-02-25 10:38:07,Organic,India,3,6.0,0,,,0,,,,0,1,1743331087000000000
9467,2025-01-03 22:17:58,Referral,Germany,10,60.0,1,2.0,2025-01-05 22:17:58,0,,,,0,0,
9468,2025-03-23 16:39:03,Organic,USA,7,21.0,1,1.0,2025-03-24 16:39:03,0,,,,0,1,1746463143000000000
9469,2025-01-05 06:28:13,Organic,India,4,16.0,0,,,0,,,,0,1,1739514493000000000
9470,2025-02-05 21:38:03,Organic,USA,10,30.0,1,3.0,2025-02-08 21:38:03,0,,,,0,1,1742593083000000000
9471,2025-03-04 11:40:56,Ads,India,6,27.0,1,1.0,2025-03-05 11:40:56,1,10.0,2025-03-14 11:40:56,Pro,120,1,1745408456000000000
9472,2025-01-09 06:41:35,Referral,UK,5,22.5,1,1.0,2025-01-10 06:41:35,1,12.0,2025-01-21 06:41:35,Pro,120,1,1738651295000000000
9473,2025-01-22 17:53:18,Organic,USA,5,22.5,1,3.0,2025-01-25 17:53:18,0,,,,0,0,
9474,2025-02-16 07:19:00,Organic,India,4,18.0,1,3.0,2025-02-19 07:19:00,0,,,,0,0,
9475,2025-01-12 11:44:12,Organic,India,4,24.0,1,2.0,2025-01-14 11:44:12,0,,,,0,1,1740051852000000000
9476,2025-01-13 04:50:12,Organic,USA,3,18.0,1,1.0,2025-01-14 04:50:12,0,,,,0,0,
9477,2025-01-28 07:12:10,Ads,USA,4,24.0,1,2.0,2025-01-30 07:12:10,0,,,,0,1,1742368330000000000
9478,2025-02-10 08:03:21,Organic,USA,5,10.0,0,,,0,,,,0,1,1741248201000000000
9479,2025-01-25 01:56:03,Organic,UK,5,15.0,1,2.0,2025-01-27 01:56:03,0,,,,0,1,1739670963000000000
9480,2025-01-23 18:56:12,Ads,UK,8,36.0,1,2.0,2025-01-25 18:56:12,0,,,,0,0,
9481,2025-01-04 06:50:16,Organic,India,6,36.0,1,1.0,2025-01-05 06:50:16,0,,,,0,1,1739256616000000000
9482,2025-01-22 07:20:20,Ads,Canada,9,40.5,1,2.0,2025-01-24 07:20:20,0,,,,0,0,
9483,2025-03-29 14:08:45,Organic,India,8,24.0,0,,,1,7.0,2025-04-05 14:08:45,Basic,50,1,1747145325000000000
9484,2025-02-24 13:54:57,Referral,USA,6,18.0,1,2.0,2025-02-26 13:54:57,1,6.0,2025-03-02 13:54:57,Pro,120,0,
9485,2025-03-02 16:32:14,Organic,Germany,8,32.0,0,,,0,,,,0,0,
9486,2025-01-31 23:21:13,Referral,USA,4,24.0,1,1.0,2025-02-01 23:21:13,1,9.0,2025-02-09 23:21:13,Basic,50,1,1743204073000000000
9487,2025-03-27 03:39:35,Organic,USA,6,27.0,1,1.0,2025-03-28 03:39:35,0,,,,0,1,1746675575000000000
9488,2025-01-31 23:42:54,Ads,India,3,9.0,1,3.0,2025-02-03 23:42:54,0,,,,0,1,1742773374000000000
9489,2025-03-30 18:25:10,Organic,Canada,4,12.0,1,1.0,2025-03-31 18:25:10,0,,,,0,0,
9490,2025-02-01 12:55:03,Ads,India,10,20.0,0,,,0,,,,0,1,1742734503000000000
9491,2025-01-02 10:57:31,Organic,UK,4,12.0,1,1.0,2025-01-03 10:57:31,0,,,,0,0,
9492,2025-01-31 16:15:27,Ads,India,3,18.0,1,1.0,2025-02-01 16:15:27,0,,,,0,1,1743264927000000000
9493,2025-02-26 06:21:22,Ads,India,3,9.0,1,3.0,2025-03-01 06:21:22,0,,,,0,1,1742797282000000000
9494,2025-01-10 04:47:58,Ads,India,5,15.0,1,2.0,2025-01-12 04:47:58,0,,,,0,1,1740026878000000000
9495,2025-01-24 18:21:02,Ads,India,5,22.5,1,3.0,2025-01-27 18:21:02,0,,,,0,1,1739902862000000000
9496,2025-01-23 10:05:35,Organic,Canada,5,22.5,1,1.0,2025-01-24 10:05:35,0,,,,0,1,1740737135000000000
9497,2025-01-28 20:56:03,Organic,Canada,2,6.0,0,,,0,,,,0,1,1742331363000000000
9498,2025-01-30 09:56:36,Ads,USA,9,27.0,0,,,0,,,,0,1,1740995796000000000
9499,2025-03-16 15:35:28,Organic,India,6,12.0,0,,,0,,,,0,1,1743521728000000000
9500,2025-01-03 14:49:39,Organic,India,6,18.0,0,,,0,,,,0,1,1741013379000000000
9501,2025-02-28 16:00:10,Organic,USA,3,12.0,0,,,0,,,,0,0,
9502,2025-01-24 23:36:11,Organic,India,5,10.0,0,,,0,,,,0,1,1742168171000000000
9503,2025-03-10 23:28:25,Ads,UK,4,8.0,0,,,1,11.0,2025-03-21 23:28:25,Pro,120,0,
9504,2025-02-12 05:27:24,Ads,India,3,9.0,1,2.0,2025-02-14 05:27:24,0,,,,0,0,
9505,2025-03-05 04:46:28,Referral,UK,5,22.5,1,3.0,2025-03-08 04:46:28,0,,,,0,0,
9506,2025-03-10 02:53:10,Organic,Canada,6,36.0,1,1.0,2025-03-11 02:53:10,1,6.0,2025-03-16 02:53:10,Basic,50,1,1744944790000000000
9507,2025-02-22 14:19:00,Referral,USA,3,9.0,1,2.0,2025-02-24 14:19:00,0,,,,0,1,1743517140000000000
9508,2025-03-29 11:54:23,Ads,Canada,3,18.0,1,3.0,2025-04-01 11:54:23,0,,,,0,1,1747223663000000000
9509,2025-01-29 16:42:20,Referral,UK,7,42.0,1,1.0,2025-01-30 16:42:20,0,,,,0,1,1739896940000000000
9510,2025-03-15 06:30:04,Referral,UK,4,24.0,1,2.0,2025-03-17 06:30:04,0,,,,0,0,
9511,2025-03-12 17:50:40,Ads,USA,6,27.0,1,2.0,2025-03-14 17:50:40,0,,,,0,0,
9512,2025-01-14 21:25:46,Organic,India,1,6.0,1,1.0,2025-01-15 21:25:46,0,,,,0,0,
9513,2025-03-19 20:39:02,Organic,Canada,5,30.0,1,2.0,2025-03-21 20:39:02,0,,,,0,0,
9514,2025-01-06 14:48:07,Organic,USA,5,15.0,0,,,0,,,,0,1,1739458087000000000
9515,2025-02-16 02:37:00,Referral,UK,7,21.0,0,,,0,,,,0,1,1742611020000000000
9516,2025-03-13 22:11:34,Referral,USA,1,2.0,0,,,0,,,,0,0,
9517,2025-02-15 22:06:50,Ads,India,6,36.0,1,1.0,2025-02-16 22:06:50,0,,,,0,1,1744322810000000000
9518,2025-01-21 08:59:59,Referral,Germany,3,9.0,1,1.0,2025-01-22 08:59:59,0,,,,0,1,1739955599000000000
9519,2025-01-04 10:11:41,Referral,India,8,24.0,1,2.0,2025-01-06 10:11:41,0,,,,0,1,1739268701000000000
9520,2025-03-15 17:17:48,Ads,Germany,7,28.0,0,,,0,,,,0,1,1745860668000000000
9521,2025-03-13 00:27:42,Ads,India,2,9.0,1,3.0,2025-03-16 00:27:42,0,,,,0,1,1743899262000000000
9522,2025-03-25 09:22:11,Organic,India,6,12.0,0,,,0,,,,0,0,
9523,2025-02-05 16:55:03,Organic,USA,6,27.0,1,1.0,2025-02-06 16:55:03,0,,,,0,0,
9524,2025-02-17 20:40:47,Organic,Germany,3,9.0,1,1.0,2025-02-18 20:40:47,0,,,,0,1,1741639247000000000
9525,2025-03-15 11:12:52,Organic,Canada,4,16.0,0,,,0,,,,0,0,
9526,2025-03-16 11:41:29,Ads,Canada,5,15.0,1,2.0,2025-03-18 11:41:29,0,,,,0,1,1746618089000000000
9527,2025-03-03 01:17:12,Organic,India,3,9.0,1,2.0,2025-03-05 01:17:12,1,12.0,2025-03-15 01:17:12,Basic,50,1,1745803032000000000
9528,2025-02-17 22:56:43,Referral,India,7,14.0,0,,,0,,,,0,1,1744930603000000000
9529,2025-01-26 12:05:31,Organic,UK,6,27.0,1,3.0,2025-01-29 12:05:31,1,8.0,2025-02-03 12:05:31,Pro,120,0,
9530,2025-03-05 07:23:05,Organic,USA,8,48.0,1,2.0,2025-03-07 07:23:05,0,,,,0,0,
9531,2025-01-13 09:03:32,Referral,UK,3,13.5,1,1.0,2025-01-14 09:03:32,0,,,,0,0,
9532,2025-02-21 02:35:43,Ads,UK,6,24.0,0,,,0,,,,0,1,1743215743000000000
9533,2025-01-24 12:37:03,Organic,USA,6,24.0,0,,,0,,,,0,0,
9534,2025-01-15 07:08:16,Ads,UK,5,10.0,0,,,0,,,,0,1,1739084896000000000
9535,2025-02-08 05:32:11,Organic,Canada,9,40.5,1,2.0,2025-02-10 05:32:11,0,,,,0,1,1740720731000000000
9536,2025-03-14 12:39:36,Referral,Germany,2,9.0,1,3.0,2025-03-17 12:39:36,0,,,,0,0,
9537,2025-03-04 07:45:15,Ads,USA,8,48.0,1,2.0,2025-03-06 07:45:15,0,,,,0,1,1745999115000000000
9538,2025-02-04 04:17:08,Organic,UK,10,30.0,1,3.0,2025-02-07 04:17:08,0,,,,0,1,1740543428000000000
9539,2025-02-25 16:35:01,Ads,USA,2,6.0,1,2.0,2025-02-27 16:35:01,0,,,,0,1,1743179701000000000
9540,2025-03-28 16:38:11,Referral,India,8,48.0,1,3.0,2025-03-31 16:38:11,0,,,,0,0,
9541,2025-03-04 08:05:09,Ads,India,7,14.0,0,,,0,,,,0,0,
9542,2025-01-05 14:26:35,Referral,India,4,18.0,1,3.0,2025-01-08 14:26:35,1,13.0,2025-01-18 14:26:35,Pro,120,1,1740666395000000000
9543,2025-03-13 14:59:03,Organic,India,5,10.0,0,,,0,,,,0,1,1745074743000000000
9544,2025-03-21 20:02:42,Referral,India,5,30.0,1,1.0,2025-03-22 20:02:42,0,,,,0,1,1743969762000000000
9545,2025-02-13 21:38:12,Ads,Canada,2,8.0,0,,,0,,,,0,0,
9546,2025-01-21 00:50:41,Ads,USA,5,22.5,1,1.0,2025-01-22 00:50:41,0,,,,0,1,1738803041000000000
9547,2025-03-10 19:49:53,Organic,India,7,14.0,0,,,0,,,,0,1,1743536993000000000
9548,2025-03-12 18:05:00,Referral,USA,1,6.0,1,2.0,2025-03-14 18:05:00,0,,,,0,0,
9549,2025-03-30 22:51:24,Ads,USA,4,18.0,1,1.0,2025-03-31 22:51:24,1,10.0,2025-04-09 22:51:24,Basic,50,0,
9550,2025-02-11 13:21:51,Referral,India,6,27.0,1,3.0,2025-02-14 13:21:51,0,,,,0,1,1744118511000000000
9551,2025-01-28 23:26:49,Organic,India,2,12.0,1,3.0,2025-01-31 23:26:49,0,,,,0,1,1743118009000000000
9552,2025-01-07 02:22:05,Organic,Canada,4,18.0,1,1.0,2025-01-08 02:22:05,0,,,,0,1,1737598925000000000
9553,2025-03-20 05:04:10,Organic,UK,7,31.5,1,1.0,2025-03-21 05:04:10,0,,,,0,0,
9554,2025-02-03 20:40:09,Organic,USA,4,12.0,1,1.0,2025-02-04 20:40:09,0,,,,0,1,1742935209000000000
9555,2025-02-15 05:33:25,Ads,USA,3,12.0,0,,,0,,,,0,1,1741844005000000000
9556,2025-01-09 18:09:07,Ads,India,3,12.0,0,,,0,,,,0,1,1739470147000000000
9557,2025-03-19 00:05:08,Ads,USA,3,9.0,1,1.0,2025-03-20 00:05:08,0,,,,0,1,1746749108000000000
9558,2025-01-08 00:32:32,Referral,USA,4,18.0,1,2.0,2025-01-10 00:32:32,0,,,,0,1,1739665952000000000
9559,2025-01-16 12:04:22,Organic,UK,4,24.0,1,2.0,2025-01-18 12:04:22,1,8.0,2025-01-24 12:04:22,Basic,50,0,
9560,2025-03-21 00:32:55,Organic,India,9,54.0,1,3.0,2025-03-24 00:32:55,1,8.0,2025-03-29 00:32:55,Basic,50,0,
9561,2025-01-26 14:08:40,Referral,Canada,9,54.0,1,1.0,2025-01-27 14:08:40,1,8.0,2025-02-03 14:08:40,Pro,120,1,1739196520000000000
9562,2025-03-23 17:52:07,Ads,India,8,48.0,1,1.0,2025-03-24 17:52:07,0,,,,0,0,
9563,2025-03-30 23:21:08,Ads,USA,6,27.0,1,2.0,2025-04-01 23:21:08,0,,,,0,1,1747610468000000000
9564,2025-03-24 23:19:27,Organic,USA,5,10.0,0,,,0,,,,0,0,
9565,2025-03-12 19:21:22,Ads,USA,6,18.0,1,1.0,2025-03-13 19:21:22,0,,,,0,1,1745695282000000000
9566,2025-03-25 09:13:45,Organic,USA,7,21.0,1,1.0,2025-03-26 09:13:45,0,,,,0,0,
9567,2025-03-01 16:56:10,Ads,India,3,13.5,1,3.0,2025-03-04 16:56:10,0,,,,0,1,1743267370000000000
9568,2025-02-25 19:50:16,Referral,USA,10,45.0,1,3.0,2025-02-28 19:50:16,0,,,,0,0,
9569,2025-03-02 07:26:06,Ads,India,9,54.0,1,2.0,2025-03-04 07:26:06,0,,,,0,1,1744010766000000000
9570,2025-01-14 03:55:17,Organic,India,2,6.0,0,,,0,,,,0,1,1738986917000000000
9571,2025-03-27 04:07:42,Ads,India,3,9.0,1,1.0,2025-03-28 04:07:42,0,,,,0,1,1746590862000000000
9572,2025-03-06 08:27:48,Organic,USA,7,21.0,1,2.0,2025-03-08 08:27:48,0,,,,0,1,1743150468000000000
9573,2025-02-04 05:32:12,Organic,India,5,22.5,1,3.0,2025-02-07 05:32:12,0,,,,0,0,
9574,2025-01-26 01:45:54,Referral,India,6,36.0,1,1.0,2025-01-27 01:45:54,0,,,,0,1,1742694354000000000
9575,2025-01-04 11:06:29,Organic,USA,9,27.0,1,3.0,2025-01-07 11:06:29,1,13.0,2025-01-17 11:06:29,Basic,50,1,1739703989000000000
9576,2025-03-17 08:00:50,Referral,Germany,6,27.0,1,2.0,2025-03-19 08:00:50,0,,,,0,1,1745481650000000000
9577,2025-01-19 01:04:09,Organic,UK,5,10.0,0,,,0,,,,0,1,1741395849000000000
9578,2025-03-29 07:02:35,Ads,Germany,2,12.0,1,1.0,2025-03-30 07:02:35,1,11.0,2025-04-09 07:02:35,Pro,120,1,1744959755000000000
9579,2025-03-13 00:40:21,Ads,USA,5,10.0,0,,,0,,,,0,1,1743381621000000000
9580,2025-01-27 02:20:51,Organic,USA,3,9.0,1,3.0,2025-01-30 02:20:51,0,,,,0,0,
9581,2025-01-28 11:34:54,Ads,UK,1,4.5,1,2.0,2025-01-30 11:34:54,0,,,,0,1,1739878494000000000
9582,2025-01-10 21:45:53,Referral,India,5,15.0,1,1.0,2025-01-11 21:45:53,0,,,,0,1,1740606353000000000
9583,2025-01-06 20:10:55,Ads,India,6,18.0,1,2.0,2025-01-08 20:10:55,0,,,,0,1,1737749455000000000
9584,2025-02-13 17:01:27,Ads,India,4,12.0,0,,,0,,,,0,0,
9585,2025-02-15 20:27:15,Referral,India,6,18.0,1,1.0,2025-02-16 20:27:15,1,11.0,2025-02-26 20:27:15,Basic,50,1,1743971235000000000
9586,2025-01-03 17:47:04,Organic,UK,6,27.0,1,2.0,2025-01-05 17:47:04,1,14.0,2025-01-17 17:47:04,Pro,120,0,
9587,2025-02-12 08:05:42,Organic,USA,5,30.0,1,1.0,2025-02-13 08:05:42,0,,,,0,1,1741766742000000000
9588,2025-01-13 08:39:39,Organic,India,4,24.0,1,1.0,2025-01-14 08:39:39,0,,,,0,0,
9589,2025-02-06 10:50:09,Ads,Germany,3,18.0,1,1.0,2025-02-07 10:50:09,0,,,,0,1,1741603809000000000
9590,2025-02-22 15:20:03,Referral,USA,3,18.0,1,3.0,2025-02-25 15:20:03,0,,,,0,1,1741533603000000000
9591,2025-02-16 14:08:02,Ads,USA,4,24.0,1,2.0,2025-02-18 14:08:02,0,,,,0,0,
9592,2025-03-26 22:45:28,Referral,Germany,2,6.0,0,,,0,,,,0,1,1745102728000000000
9593,2025-01-20 12:55:24,Ads,India,4,18.0,1,2.0,2025-01-22 12:55:24,0,,,,0,0,
9594,2025-02-14 11:36:20,Organic,UK,4,8.0,0,,,0,,,,0,1,1743420980000000000
9595,2025-02-18 05:18:09,Organic,India,2,4.0,0,,,0,,,,0,0,
9596,2025-02-01 13:27:06,Referral,UK,4,24.0,1,2.0,2025-02-03 13:27:06,1,8.0,2025-02-09 13:27:06,Basic,50,0,
9597,2025-01-21 21:44:02,Organic,Germany,8,48.0,1,1.0,2025-01-22 21:44:02,0,,,,0,0,
9598,2025-03-19 10:25:01,Ads,USA,4,12.0,1,3.0,2025-03-22 10:25:01,0,,,,0,1,1744021501000000000
9599,2025-01-02 01:54:06,Organic,India,5,20.0,0,,,0,,,,0,1,1738720446000000000
9600,2025-03-03 18:59:04,Organic,India,3,13.5,1,1.0,2025-03-04 18:59:04,1,9.0,2025-03-12 18:59:04,Basic,50,0,
9601,2025-01-03 10:01:26,Ads,India,6,18.0,0,,,0,,,,0,1,1739872886000000000
9602,2025-01-28 09:41:53,Organic,UK,4,16.0,0,,,0,,,,0,1,1740649313000000000
9603,2025-01-17 13:06:48,Referral,India,4,12.0,0,,,0,,,,0,1,1740661608000000000
9604,2025-03-04 14:25:17,Organic,India,4,8.0,0,,,0,,,,0,1,1744122317000000000
9605,2025-02-28 12:13:55,Ads,UK,7,31.5,1,2.0,2025-03-02 12:13:55,0,,,,0,1,1744805635000000000
9606,2025-02-17 00:37:48,Ads,India,6,24.0,0,,,0,,,,0,1,1743122268000000000
9607,2025-02-09 05:54:48,Ads,Canada,6,27.0,1,1.0,2025-02-10 05:54:48,0,,,,0,1,1743918888000000000
9608,2025-01-27 10:39:58,Referral,India,6,36.0,1,1.0,2025-01-28 10:39:58,0,,,,0,0,
9609,2025-03-02 08:30:36,Organic,India,3,12.0,0,,,0,,,,0,0,
9610,2025-01-18 17:38:57,Organic,India,6,27.0,1,3.0,2025-01-21 17:38:57,0,,,,0,0,
9611,2025-01-10 01:39:26,Organic,Germany,4,24.0,1,3.0,2025-01-13 01:39:26,1,9.0,2025-01-19 01:39:26,Basic,50,0,
9612,2025-02-03 16:40:59,Referral,USA,0,0.0,0,,,0,,,,0,1,1740328859000000000
9613,2025-03-29 22:11:53,Referral,India,9,18.0,0,,,0,,,,0,1,1745359913000000000
9614,2025-01-24 22:23:11,Organic,USA,2,8.0,0,,,0,,,,0,1,1740435791000000000
9615,2025-02-24 17:52:04,Ads,UK,4,24.0,1,1.0,2025-02-25 17:52:04,0,,,,0,1,1743616324000000000
9616,2025-01-10 00:25:05,Organic,India,7,42.0,1,1.0,2025-01-11 00:25:05,1,7.0,2025-01-17 00:25:05,Basic,50,0,
9617,2025-03-24 03:24:25,Organic,UK,8,24.0,1,3.0,2025-03-27 03:24:25,0,,,,0,1,1744341865000000000
9618,2025-01-11 14:43:12,Ads,India,6,27.0,1,3.0,2025-01-14 14:43:12,0,,,,0,0,
9619,2025-01-03 13:12:06,Organic,India,7,21.0,0,,,0,,,,0,1,1737205926000000000
9620,2025-03-23 04:41:03,Organic,USA,6,12.0,0,,,0,,,,0,1,1744346463000000000
9621,2025-03-05 17:05:29,Ads,India,5,30.0,1,2.0,2025-03-07 17:05:29,0,,,,0,1,1743440729000000000
9622,2025-02-22 05:45:52,Ads,Germany,3,6.0,0,,,0,,,,0,0,
9623,2025-03-18 19:52:15,Organic,India,5,22.5,1,1.0,2025-03-19 19:52:15,1,6.0,2025-03-24 19:52:15,Pro,120,0,
9624,2025-02-10 18:33:30,Ads,UK,5,30.0,1,2.0,2025-02-12 18:33:30,0,,,,0,0,
9625,2025-02-07 08:14:18,Ads,India,3,13.5,1,2.0,2025-02-09 08:14:18,1,8.0,2025-02-15 08:14:18,Pro,120,0,
9626,2025-01-17 17:52:23,Organic,Canada,6,18.0,1,3.0,2025-01-20 17:52:23,1,5.0,2025-01-22 17:52:23,Basic,50,1,1739296343000000000
9627,2025-03-05 10:19:14,Ads,India,6,18.0,1,1.0,2025-03-06 10:19:14,0,,,,0,1,1743848354000000000
9628,2025-02-21 21:46:21,Organic,Germany,6,36.0,1,3.0,2025-02-24 21:46:21,0,,,,0,1,1745012781000000000
9629,2025-03-18 02:27:53,Organic,India,6,18.0,1,3.0,2025-03-21 02:27:53,0,,,,0,0,
9630,2025-01-11 10:14:13,Organic,UK,6,18.0,1,2.0,2025-01-13 10:14:13,0,,,,0,1,1741083253000000000
9631,2025-03-09 05:20:38,Referral,USA,9,54.0,1,3.0,2025-03-12 05:20:38,0,,,,0,1,1745126438000000000
9632,2025-02-21 11:22:01,Organic,USA,3,9.0,1,3.0,2025-02-24 11:22:01,0,,,,0,1,1741864921000000000
9633,2025-01-08 13:03:44,Organic,India,4,16.0,0,,,0,,,,0,1,1740488624000000000
9634,2025-02-22 09:39:09,Organic,Canada,2,4.0,0,,,0,,,,0,1,1742981949000000000
9635,2025-02-03 15:20:05,Organic,India,5,10.0,0,,,0,,,,0,1,1743348005000000000
9636,2025-02-06 16:53:42,Ads,UK,2,6.0,1,3.0,2025-02-09 16:53:42,0,,,,0,0,
9637,2025-03-09 21:37:25,Organic,USA,5,15.0,1,2.0,2025-03-11 21:37:25,1,7.0,2025-03-16 21:37:25,Basic,50,0,
9638,2025-03-07 04:11:47,Referral,Germany,2,9.0,1,2.0,2025-03-09 04:11:47,0,,,,0,1,1744776707000000000
9639,2025-02-22 21:12:26,Ads,USA,4,16.0,0,,,1,6.0,2025-02-28 21:12:26,Basic,50,1,1741900346000000000
9640,2025-01-29 14:20:56,Ads,India,3,6.0,0,,,0,,,,0,0,
9641,2025-03-07 05:48:51,Organic,USA,1,4.0,0,,,0,,,,0,0,
9642,2025-02-06 08:09:42,Organic,India,7,42.0,1,1.0,2025-02-07 08:09:42,1,13.0,2025-02-19 08:09:42,Basic,50,1,1740557382000000000
9643,2025-01-28 12:32:22,Organic,India,5,22.5,1,2.0,2025-01-30 12:32:22,0,,,,0,0,
9644,2025-03-16 06:00:33,Ads,India,2,4.0,0,,,0,,,,0,1,1743832833000000000
9645,2025-01-20 02:23:44,Organic,Canada,2,6.0,1,1.0,2025-01-21 02:23:44,0,,,,0,0,
9646,2025-01-16 14:27:35,Ads,Canada,9,40.5,1,2.0,2025-01-18 14:27:35,0,,,,0,1,1741962455000000000
9647,2025-01-10 21:43:03,Organic,India,4,12.0,1,3.0,2025-01-13 21:43:03,0,,,,0,1,1740519783000000000
9648,2025-02-28 23:27:50,Organic,USA,7,31.5,1,3.0,2025-03-03 23:27:50,0,,,,0,0,
